title,content,url,date,category,file_name,language,covid,health,political,weather,crime,legal,sports,economic,general,education,lifestyle,business,tech,auto,entertainment,arts
ගම් සංවර්ධනයට තාරුණ්‍යයේ සහාය රජය අපේක්ෂාවෙන්,ග්‍රාම නිලධාරි වසම් මට්ටමින් ප්‍රජා සහායක (ස්වේච්ඡා) ලෙස තරුණ තරුණියන්ගේ සේවාව ලබාගැනීම සඳහා අමාත්‍ය මණ්ඩලයේ අවධානය යොමුව තිබෙනවා.ඒ අනුව ජපානය සහ සිංගප්පූරුව වැනි රටවල ක්‍රියාත්මක කෙරෙන ප්‍රජා පොලිස් සේවාව මගින් ප්‍රජා මට්ටමින් සිදුවන සුළු අපරාධ අවම කර ගැනීමේ හැකියාව හඳුනාගෙන ඇති බවයි වාර්තා වන්නේ.එවැනි වැඩසටහන්වල සාර්ථකත්වය මත පදනම්ව මහජන ආරක්ෂක අමාත්‍යාංශය විසින් ප්‍රජා පොලිස් සේවා රාජ්‍ය අමාත්‍යාංශය සහ ශ්‍රී ලංකා පොලීසිය සමග එක්ව 2021 මැයි මාසයේ සිට ප්‍රජා පොලිස් සේවා වැඩසටහන යටතේ පූර්ණකාලීනව පොලිස් නිලධාරින් දෙදෙනකු සෑම ග්‍රාම නිලධාරි වසමකටම අනුයුක්ත කිරීමට පියවර ගැනුණා.එකී පොලිස් නිලධාරින්ගේ රාජකාරී කටයුතුවලට ප්‍රජා සහභාගීත්වය ලබා ගැනීම සඳහා අවශ්‍ය සහාය ලබා ගැනීම පිණිස අදාළ ග්‍රාම නිලධාරී වසමේ පදිංචි තරුණ තරුණියන් දෙදෙනකු 'ප්‍රජා සහායක (ස්වේච්ඡා) වශයෙන් සේවයේ යෙදවීමට සැලසුම් කර තිබෙනවා.,https://www.hirunews.lk/297697/%E0%B6%9C%E0%B6%B8%E0%B7%8A-%E0%B7%83%E0%B6%82%E0%B7%80%E0%B6%BB%E0%B7%8A%E0%B6%B0%E0%B6%B1%E0%B6%BA%E0%B6%A7-%E0%B6%AD%E0%B7%8F%E0%B6%BB%E0%B7%94%E0%B6%AB%E0%B7%8A%E2%80%8D%E0%B6%BA%E0%B6%BA%E0%B7%9A-%E0%B7%83%E0%B7%84%E0%B7%8F%E0%B6%BA-%E0%B6%BB%E0%B6%A2%E0%B6%BA-%E0%B6%85%E0%B6%B4%E0%B7%9A%E0%B6%9A%E0%B7%8A%E0%B7%82%E0%B7%8F%E0%B7%80%E0%B7%99%E0%B6%B1%E0%B7%8A,2022-02-22,general,data/valid_records/Akesh_137_si.json,si,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
අර්ථසාධකයේ 30% ගැනීම පහසු කිරීමට තීරණයක්,"සේවක අර්ථසාධක අරමුදලෙන් සියයට 30ක් එම අර්ථසාධක හිමිකරුවන්ට තමන්ගේ අවශ්‍යතාවයන්ට අනුව ලබා ගැනීමට අවස්ථාව සලසා දෙමින් සේවක අර්ථ සාධක අරමුදල් පනත සංශෝධනය කිරීමට තමන් කටයුතු කරන බව කම්කරු අමාත්‍ය නිමල් සිරිපාල ද සිල්වා පවසනවා.ඒ අනුව මෙතෙක් අර්ථ සාධක අරමුදලේ ප්‍රතිලාභීන්ට එම අරමුදලේ 30% අරමුදල් නිදහස් කළේ නිවාස ඉදිකිරීම හෝ ඒ සම්බන්ධ කාරණයක් හෝ රෝගී තත්ත්වයක් සඳහා ප්‍රතිකාර ලබාගැනීම යන කාරණ සඳහා පමණයි.ඒ සඳහා අයදුම්කරුවන් ඒ උදෙසා විශේෂ ලේඛන රාශියක් ඉදිරිපත් කිරීමට තිබූ රෙගුලාසි හේතුවෙන් විවිධ දූෂණ, අක්‍රමිකතා සහ වංචනික ක්‍රියා සිදුවන බවට තොරතුරු අමාත්‍යාංශය වෙත ලැබී තිබුණා.",https://www.hirunews.lk/297734/%E0%B6%85%E0%B6%BB%E0%B7%8A%E0%B6%AE%E0%B7%83%E0%B7%8F%E0%B6%B0%E0%B6%9A%E0%B6%BA%E0%B7%9A-30-%E0%B6%9C%E0%B7%90%E0%B6%B1%E0%B7%93%E0%B6%B8-%E0%B6%B4%E0%B7%84%E0%B7%83%E0%B7%94-%E0%B6%9A%E0%B7%92%E0%B6%BB%E0%B7%93%E0%B6%B8%E0%B6%A7-%E0%B6%AD%E0%B7%93%E0%B6%BB%E0%B6%AB%E0%B6%BA%E0%B6%9A%E0%B7%8A,2022-02-22,"economic,business",data/valid_records/Akesh_127_si.json,si,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
எரிபொருளை மறைத்துவைத்துள்ள நிரப்பு நிலையங்களை தேடி சுற்றிவளைப்பு,"எரிபொருளை மறைத்துவைத்து விற்பனை செய்யும் நிரப்பு நிலையங்கள் தொடர்பில் சோதனைகளை மேற்கொள்வதற்காக பல குழுக்கள் நியமிக்கப்பட்டுள்ளதாக இலங்கை பெட்ரோலியக் கூட்டுத்தாபனம் தெரிவித்துள்ளது.எரிபொருளை மறைத்து வைத்துக்கொண்டு, நுகர்வோருக்கு வழங்காதுள்ள எரிபொருள் விற்பனை நிலையங்கள் தொடர்பில் சட்ட நடவடிக்கை எடுக்கப்படும் என பெட்ரோலியக் கூட்டுத்தாபத்தின் தலைவர், சட்டத்தரணி சுமித் விஜயசிங்க குறிப்பிட்டார்.",https://www.newsfirst.lk/tamil/2022/02/23/%e0%ae%8e%e0%ae%b0%e0%ae%bf%e0%ae%aa%e0%af%8a%e0%ae%b0%e0%af%81%e0%ae%b3%e0%af%88-%e0%ae%ae%e0%ae%b1%e0%af%88%e0%ae%a4%e0%af%8d%e0%ae%a4%e0%af%81%e0%ae%b5%e0%af%88%e0%ae%a4%e0%af%8d%e0%ae%a4%e0%af%81/,2022-02-23,"general,crime",data/valid_records/Kajaani_tamil_95.json,ta,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Textron to deliver Beechcraft King Air 360ER to SL,"US company Textron Aviation has been awarded an $11 million contract for its new Beechcraft King Air 360ER aircraft.Built in Wichita, Kansas, the plane will be delivered through a foreign military sales contract to Sri Lanka with production set to be completed by September 2025.The aircraft will be handed over to the US Army, which will install sensors before delivering it to the Sri Lankan Air Force.Textron Vice President of Sales for Europe, the Middle East, and Africa Tom Perry said, “The King Air has been the turboprop of choice throughout this region for more than five decades, and the new 260 and 360 will build on that legendary reputation.”“We have incorporated innovative and next-generation technologies that enhance the flying experience for an already proven aircraft,” he added.The Beechcraft King Air family of planes is among the twin-turboprops manufactured by the company since 1974, the longest-ever production run for any civilian turboprop aircraft.",https://ceylontoday.lk/news/textron-to-deliver-beechcraft-king-air-360er-to-sl,2022-02-19,"tech,auto",data/valid_records/Kajaani_eng_49.json,en,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Lanka IOC announces fuel price hike again,"Lanka Indian Oil Company (LIOC), has announced the increase of fuel prices with effect from midnight on Friday (February 25).In a statement, the Indian Oil Corporation’s subsidiary in Sri Lanka said it was compelled to revise the selling prices of petrol and diesel due to the steep rise in the global market.Thereby, the price of diesel went up by Rs. 15.00 per litre while the price of petrol was increased by Rs. 20.00 per litre.",http://www.adaderana.lk/news/80837/lanka-ioc-announces-fuel-price-hike-again,2022-02-26,"general, economic",data/valid_records/Tharusha_106.json,en,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Two Sri Lankans killed in fatal crash in Romania.,"Two Sri Lankan nationals have been killed when they were hit by a car while walking on the side of the road in Arad, Romania. 

The two Sri Lankan men, employees of a paving company, were reportedly hit by a car while on their way home from shopping.

One of victims was the father of two children, and the other leaves behind a wife who is about to give birth.

Romanian media reported that it had been dark when the two workers were returning from the shop in the village of Horia to the boarding house where they were staying.

The men were walking on the left side of the road when suddenly at one point, a car coming from behind them hit the roadside, and the driver, a 31-year-old man, lost control of the vehicle. The vehicle then went in the opposite direction and turned a few times before hitting the two men at high speed.

Romanian Police say the driver was not under the influence of alcohol at the time of the accident. However, a criminal case was opened in his name for culpable homicide.

The two Sri Lankan workers had been working for three months at a paving company in Arad. 

One of them, Asela Bandara, 42, who is from Piliyandala, is the father of two children. The other victim, Gayan Sampath, 39, is from Beruwala and his wife is expecting their first child.",http://www.adaderana.lk/news/80737/two-sri-lankans-killed-in-fatal-crash-in-romania,2022-02-21,general,data/valid_records/Yathursiya_en_32.json,en,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
සංගීතයක්‌ අතරතුර ගැටුමක්‌ - පොලිස්‌ නිලධාරියා ට පිහි පහරක්‌,පාදුක්ක මහජන ක්‍රීඩාංගනයේදී පැවැති සංගීතයක්‌ අතරතුරදී දෙපාර්ශවයක්‌ අතර ඇතිවූ ගැටුමක්‌ මැඩපැවැත්වීමට ගිය පොලිස්‌ කොස්තාපල්වරයෙකුගේ පපුවට පිහියකින්‌ ඇන බරපතළ තුවාල කර ඇතැයි පාදුක්ක පොලීසිය පවසයි.ඊයේ (26) රාත්‍රියේ මෙලෙස තුවාල ලබා ඇත්තේ පාදුක්ක පොලීසියේ අපරාධ අංශයට අනුයුක්තව සේවය කරන (92513) මධුසංඛ නැමති පොලිස්‌ කොස්තාපල්වරයෙකි.බරපතළ තුවාල ලැබු කොස්තාපල්වරයා රෝහල්‌ ගත කර ඇතැයි වාර්තා වේ.,http://sinhala.adaderana.lk/news/164652/%E0%B7%83%E0%B6%82%E0%B6%9C%E0%B7%93%E0%B6%AD%E0%B6%BA%E0%B6%9A%E0%B7%8A-%E0%B6%85%E0%B6%AD%E0%B6%BB%E0%B6%AD%E0%B7%94%E0%B6%BB-%E0%B6%9C%E0%B7%90%E0%B6%A7%E0%B7%94%E0%B6%B8%E0%B6%9A%E0%B7%8A---%E0%B6%B4%E0%B7%9C%E0%B6%BD%E0%B7%92%E0%B7%83%E0%B7%8A-%E0%B6%B1%E0%B7%92%E0%B6%BD%E0%B6%B0%E0%B7%8F%E0%B6%BB%E0%B7%92%E0%B6%BA%E0%B7%8F-%E0%B6%A7-%E0%B6%B4%E0%B7%92%E0%B7%84%E0%B7%92-%E0%B6%B4%E0%B7%84%E0%B6%BB%E0%B6%9A%E0%B7%8A,2022-02-27,crime,data/valid_records/Tharusha_278.json,si,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ශ්‍රී ලංකා තරුණ පාපන්දු ක්‍රීඩකයෙක් විදෙස් රටකදී මරුට,"ශ්‍රී ලංකා ජාතික පාපන්දු කණ්ඩායමේ ප්‍රමුඛ ක්‍රීඩකයෙක් හදිසියේ මියගොස් තිබේ.

ඩක්සන් පස්ලාස් මාලදිවයිනේදී මියගොස් ඇති බව ශ්‍රී&nbsp;ලංකා පාපන්දු සම්මේලනය නිවේදනය කළේය.

31 හැවිරිදි ඩක්සන් මාලදිවයිනේ පාපන්දු සමාජයකට ක්‍රීඩා කළ අතර ඔහුගේ මරණය ට හේතුව මෙතෙක් අනාවරණය වී නොමැත.",http://sinhala.adaderana.lk/news/164636/%E0%B7%81%E0%B7%8A%E2%80%8D%E0%B6%BB%E0%B7%93%C2%A0%E0%B6%BD%E0%B6%82%E0%B6%9A%E0%B7%8F-%E0%B6%AD%E0%B6%BB%E0%B7%94%E0%B6%AB-%E0%B6%B4%E0%B7%8F%E0%B6%B4%E0%B6%B1%E0%B7%8A%E0%B6%AF%E0%B7%94-%E0%B6%9A%E0%B7%8A%E2%80%8D%E0%B6%BB%E0%B7%93%E0%B6%A9%E0%B6%9A%E0%B6%BA%E0%B7%99%E0%B6%9A%E0%B7%8A-%E0%B7%80%E0%B7%92%E0%B6%AF%E0%B7%99%E0%B7%83%E0%B7%8A-%E0%B6%BB%E0%B6%A7%E0%B6%9A%E0%B6%AF%E0%B7%93-%E0%B6%B8%E0%B6%BB%E0%B7%94%E0%B6%A7,2022-02-27,sports,data/valid_records/Yathursiya_sin_46.json,si,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ශ්‍රී ලංකා පන්දුයවන්නන්ට හොඳටම තැලූ ජඩේජා ට ලෝකයේ ම ඉහළ ම තැනක්‌,ශ්‍රී ලංකාව සහ ඉන්දියාව අතර මොහාලි හිදී පැවති පළමු ටෙස්ට්‌ තරගයේදී ඉන්දීය ක්‍රීඩක රවින්ද්‍ර ජඩේජා පිත්තෙන්‌ සහ පන්දුවෙන්‌ සුපිරි දස්කම්‌ දැක්වීය.පිත්තෙන්‌ නොදැවී ලකුණු 175ක්‌ ලබාගත්‌ ඔහු පන්දු යැවීමෙන්‌ ශ්‍රී ලංකා ඉනිම දෙකේදී කඩුලු 9ක්‌ දවා ගත්තේය.ඒ අනුව ජාත්‍යන්තර ක්‍රිකට්‌ කවුන්සිලයේ ටෙස්ට්‌ තුන්‌ ඉරියව්‌ ක්‍රීඩක ලැයිස්තුවේ පළමු ස්ථානය ට පත්වීමට ජඩේජා සමත්වී තිබේ.ඔහු එම ස්ථානයට පත්වූ දෙවැනි අවස්ථාව මෙය වෙයි.මීට පෙර 2017 වසරේ අගෝස්තු මාසයේදී ඔහු සතියක්‌ සඳහා ටෙස්ට්‌ තුන්‌ ඉරියව්‌ ක්‍රීඩක ලැයිස්තුවේ පළමු ස්ථානය හිමිකරගත්තේය.,http://sinhala.adaderana.lk/news/165087/%E0%B7%81%E0%B7%8A%E2%80%8D%E0%B6%BB%E0%B7%93-%E0%B6%BD%E0%B6%82%E0%B6%9A%E0%B7%8F-%E0%B6%B4%E0%B6%B1%E0%B7%8A%E0%B6%AF%E0%B7%94%E0%B6%BA%E0%B7%80%E0%B6%B1%E0%B7%8A%E0%B6%B1%E0%B6%B1%E0%B7%8A%E0%B6%A7-%E0%B7%84%E0%B7%9C%E0%B6%B3%E0%B6%A7%E0%B6%B8-%E0%B6%AD%E0%B7%90%E0%B6%BD%E0%B7%96-%E0%B6%A2%E0%B6%A9%E0%B7%9A%E0%B6%A2%E0%B7%8F-%E0%B6%A7-%E0%B6%BD%E0%B7%9D%E0%B6%9A%E0%B6%BA%E0%B7%9A-%E0%B6%B8-%E0%B6%89%E0%B7%84%E0%B7%85-%E0%B6%B8-%E0%B6%AD%E0%B7%90%E0%B6%B1%E0%B6%9A%E0%B7%8A-,2022-03-09,sports,data/valid_records/Tharusha_297.json,si,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Two schoolgirls reported dead after drowning,"Two girls who were bathing at Vilbawa Wewa in Kurunegala last evening (February 15) have died after drowning.The deceased children, aged 13 and 14 years, hailed from Kurunegala area.According to reports, the residents of the area had rescued four schoolgirls who drowned while bathing at the Vilbawa Wewa.",http://www.adaderana.lk/news/80624/two-schoolgirls-reported-dead-after-drowning,2022-02-16,general,data/valid_records/Tharusha_151.json,en,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
